laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Touchscreen,ResolutionCategory,Memory_Storage,Memory_Type,Memory_Dual,Cpu_Brand,Cpu_Family,Cpu_Generation,Cpu_Frequency,Gpu_Marca,Gpu_Familia,Gpu_Modelo
311,HP,EliteBook x360,2 in 1 Convertible,13.3,16,Windows 10,1.28,1975.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,HD Graphics,620
449,Lenovo,ThinkPad X270,Ultrabook,12.5,8,Windows 10,1.36,1429.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
783,HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,1244.0,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16,Windows 10,3.0,1504.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX1050,Ti
258,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.37,1849.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
671,HP,15-ay047nv (i3-6006U/6GB/1TB/Radeon,Notebook,15.6,6,Windows 10,2.04,539.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M430
964,HP,ZBook Studio,Workstation,15.6,8,Windows 10,2.0,2249.0,0,Full HD,8.0,SSD,0,Intel,Intel Core,6.0,2.7,Nvidia,Quadro,M1000M
386,HP,Omen 17-w212nv,Gaming,17.3,8,Windows 10,3.35,1191.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
277,Dell,Inspiron 3576,Notebook,15.6,8,Linux,2.14,735.07,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,AMD,Radeon,520
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,8,Windows 10,2.69,891.0,0,Full HD,756.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,950M
1028,HP,Probook 430,Notebook,13.3,4,Windows 10,1.49,800.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
484,Lenovo,Thinkpad T470,Notebook,14.0,8,Windows 10,1.7,1364.0,0,Full HD,180.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
414,Dell,Latitude 7480,Ultrabook,14.0,8,Windows 10,1.36,1680.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,HD,Graphics
720,Dell,Vostro 5568,Notebook,15.6,8,Linux,1.98,726.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
63,Lenovo,IdeaPad 520S-14IKB,Notebook,14.0,8,No OS,1.7,599.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
331,Lenovo,IdeaPad 120S-14IAP,Notebook,14.0,4,Windows 10,1.44,292.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
1189,HP,ProBook 450,Notebook,15.6,16,Windows 10,2.1,1159.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
960,Dell,Latitude 7280,Ultrabook,12.5,8,Windows 10,1.36,1472.2,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD,Graphics
384,Asus,VivoBook E403NA,Notebook,14.0,4,Windows 10,1.5,286.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,2,Chrome OS,1.3,174.0,0,HD,32.0,SSD,0,Intel,Intel Celeron,3.0,1.5,Intel,HD,Graphics
831,Lenovo,Thinkpad X1,Ultrabook,14.0,8,Windows 10,1.13,2499.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
293,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,Windows 10,2.5,1179.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
279,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.2,812.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,930M
1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,4,Windows 10,2.65,309.0,0,HD,1000.0,HDD,0,Intel,Intel Pentium,3.0,1.6,Intel,HD Graphics,405
66,HP,250 G6,Notebook,15.6,8,Windows 10,1.86,690.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1310,Dell,Inspiron 3552,Notebook,15.6,2,Windows 10,2.2,379.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
1316,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1,Full HD,128.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
469,Asus,Pro P2540UA-AB51,Notebook,15.6,8,Windows 10,2.37,749.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1223,Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.36,889.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon R7,M445
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,4,Linux,2.0,224.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
1121,MSI,GE72 Apache,Gaming,17.3,8,Windows 10,2.9,1511.19,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,960M
579,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,6,Windows 10,1.95,649.0,0,Full HD,256.0,SSD,0,AMD,AMD A9-Series,9.0,3.0,AMD,Radeon,530
824,Lenovo,Thinkpad T470s,Ultrabook,14.0,8,Windows 10,1.32,1859.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1232,Asus,ROG Strix,Gaming,17.3,16,Windows 10,2.9,1949.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
261,HP,15-BW094nd (A6-9220/8GB/128GB/W10),Notebook,15.6,8,Windows 10,1.91,445.9,0,HD,128.0,SSD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon R4,Graphics
111,MSI,GP62M 7REX,Gaming,15.6,16,Windows 10,2.2,1299.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
412,Asus,Zenbook 3,Ultrabook,14.0,8,Windows 10,1.1,1873.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
637,Asus,ZenBook 3,Ultrabook,14.0,16,Windows 10,1.1,1900.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1226,Acer,Aspire E5-774G,Notebook,17.3,8,Windows 10,3.3,629.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,Nvidia,GeForce,940MX
222,HP,Probook 440,Notebook,14.0,8,Windows 10,1.63,1031.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Nvidia,GeForce,930MX
263,MSI,GT73EVR 7RE,Gaming,17.3,16,Windows 10,4.14,2499.0,0,Full HD,1512.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
714,Acer,Spin 5,2 in 1 Convertible,13.3,8,Windows 10,1.6,999.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
400,MSI,Leopard GP72M,Gaming,17.3,8,Windows 10,2.7,1349.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
190,Dell,XPS 15,Notebook,15.6,16,Windows 10,2.06,2397.0,1,4K,512.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
463,Dell,Alienware 17,Notebook,17.3,8,Windows 10,4.42,2046.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce GTX,1060
51,Lenovo,Yoga Book,2 in 1 Convertible,10.1,4,Android,0.69,319.0,1,Full HD,64.0,Flash,0,Intel,Intel Atom,8.0,1.44,Intel,HD Graphics,400
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,8,Windows 10,1.3,1199.0,1,2K/QHD,256.0,SSD,0,Intel,Intel Core,6.0,1.8,Intel,HD Graphics,540
1103,HP,Chromebook 13,Notebook,13.3,4,Chrome OS,1.29,615.0,0,2K/QHD,32.0,Flash,0,Intel,Intel Pentium,4.0,1.5,Intel,HD Graphics,515
1304,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,2,Windows 10,1.5,229.0,0,HD,64.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
40,HP,ProBook 450,Notebook,15.6,8,Windows 10,2.1,879.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,930MX
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,32,Windows 10,1.05,2799.0,1,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
387,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,15.6,4,No OS,1.85,403.5,0,Full HD,128.0,SSD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,4,Windows 10,2.1,299.0,0,HD,500.0,HDD,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
269,Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.24,565.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon R5,M430
976,Acer,Aspire F5-573G-510L,Notebook,15.6,12,Windows 10,2.4,1009.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,950M
1065,HP,Noteb Pav,Notebook,15.6,8,Windows 10,1.91,979.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,6,Windows 10,2.19,764.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.5,AMD,Radeon R5,M330
643,Asus,VivoBook Pro,Notebook,15.6,8,Windows 10,1.99,906.62,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
1086,HP,ProBook 650,Notebook,15.6,4,Windows 10,2.31,1199.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,8,Windows 10,3.0,659.0,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.3,AMD,Radeon R5,M330
862,Asus,Rog GL502VM-DS74,Gaming,15.6,16,Windows 10,2.1,1899.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1276,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,15.6,8,Windows 7,2.32,895.0,0,Full HD,1000.0,Hybrid,0,Intel,Intel Core,6.0,2.5,AMD,Radeon R5,M330
912,Dell,XPS 13,2 in 1 Convertible,13.3,8,Windows 10,1.24,2013.1,1,2K/QHD,512.0,SSD,0,Intel,Intel Core,,1.3,Intel,HD Graphics,615
134,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,449.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M430
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,No OS,2.2,629.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.5,Nvidia,GeForce,920MX
451,HP,Omen 15-AX205na,Gaming,15.6,8,Windows 10,2.2,1099.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
926,HP,ProBook 450,Notebook,15.6,8,Windows 10,2.04,1018.99,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,930MX
709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,Windows 10,2.2,399.0,0,Full HD,256.0,SSD,0,AMD,AMD A9-Series,9.0,2.9,AMD,Radeon,530
694,HP,250 G6,Notebook,15.6,4,Windows 10,1.86,612.61,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon,520
242,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,4,Windows 10,2.2,575.0,0,Full HD,1128.0,SSD+HDD,1,AMD,AMD A10-Series,9.0,2.5,AMD,Radeon R5,M430
106,HP,Envy 13-ad009n,Ultrabook,13.3,8,Windows 10,1.38,1119.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,MX150
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,8,Windows 10,1.95,1180.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
954,HP,Omen 17-W006na,Gaming,17.3,8,Windows 10,2.75,1399.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.3,Nvidia,GeForce GTX,965M
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,4,Windows 10,2.08,795.99,1,Full HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
667,Dell,Alienware 17,Gaming,17.3,32,Windows 10,4.42,3147.37,0,4K,1512.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
322,Lenovo,ThinkPad 13,Notebook,13.3,4,Chrome OS,1.45,459.9,0,HD,16.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,510
306,Asus,Rog GL702VS-GC095T,Gaming,17.3,16,Windows 10,2.9,2122.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,8,Windows 10,1.9,813.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.5,AMD,,R17M-M1-70
455,MSI,GV62 7RD-1686NL,Gaming,15.6,8,Windows 10,2.2,1027.74,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
576,Lenovo,ThinkPad L470,Notebook,14.0,4,Windows 10,2.02,990.0,0,HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
135,Acer,Swift 3,Ultrabook,14.0,8,Windows 10,1.6,884.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,8,Windows 10,0.99,1399.0,1,2K/QHD,512.0,SSD,0,Intel,Intel Core,,1.2,Intel,HD Graphics,515
294,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8,No OS,2.2,659.01,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
1286,HP,Stream 11-Y000na,Netbook,11.6,2,Windows 10,1.17,209.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
1207,Acer,Predator G9-793,Gaming,17.3,16,Windows 10,4.2,2599.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1070
401,Dell,Inspiron 5567,Notebook,15.6,8,Linux,2.33,778.87,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R7,M445
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,16,Windows 10,2.9,1407.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
397,Asus,Rog GL753VE-GC070T,Gaming,17.3,16,Windows 10,3.0,1591.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
165,Acer,Aspire A517-51G,Notebook,17.3,4,Windows 10,3.0,805.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,MX150
695,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,545.67,0,HD,1000.0,HDD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M430
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,4,Windows 10,2.05,685.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,8.0,1.6,Intel,HD Graphics,620
292,Asus,VivoBook S15,Ultrabook,15.6,8,Windows 10,1.7,977.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,940MX
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,4,Windows 10,2.4,609.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce,920M
372,Dell,Inspiron 5770,Notebook,17.3,8,Windows 10,2.8,1085.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,8.0,1.6,AMD,Radeon,530
520,Dell,Inspiron 5570,Notebook,15.6,16,Windows 10,2.2,1219.24,0,Full HD,2256.0,SSD+HDD,1,Intel,Intel Core,8.0,1.8,AMD,Radeon,530
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16,Windows 10,4.6,2289.99,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,980M
963,Acer,Chromebook 14,Notebook,14.0,4,Chrome OS,1.68,349.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
1303,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,1,2K/QHD,512.0,SSD,0,Intel,Intel Core,6.0,2.5,Intel,HD Graphics,520
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.4,1599.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,8,Windows 10,1.74,899.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
423,Dell,Latitude 3380,Notebook,13.3,4,Windows 10,1.65,689.0,0,HD,128.0,SSD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
116,HP,Probook 440,Notebook,14.0,4,Windows 10,1.63,722.0,0,HD,500.0,HDD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8,Windows 10,2.5,639.9,0,HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,Intel,HD Graphics,520
169,MSI,GE63VR 7RE,Gaming,15.6,16,Windows 10,2.4,1799.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
447,Lenovo,IdeaPad 320-15AST,Notebook,17.3,8,Windows 10,2.8,519.0,0,HD,1000.0,HDD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon,R4
1200,Dell,Vostro 5568,Notebook,15.6,8,Linux,1.98,895.01,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce GT,940MX
1025,HP,EliteBook 820,Ultrabook,12.5,4,Windows 10,1.26,1539.0,0,Full HD,500.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1187,MSI,PL60 7RD,Gaming,15.6,8,Windows 10,2.2,839.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce GTX,1050
178,HP,ProBook 470,Notebook,17.3,8,Windows 10,2.5,923.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,930MX
70,Lenovo,V310-15ISK (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,1.9,549.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1313,Dell,Inspiron 3567,Notebook,15.6,8,Linux,2.3,805.99,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R5,M430
1263,Asus,Rog GL553VE-FY052T,Gaming,15.6,16,Windows 10,2.5,1600.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
901,HP,Probook 640,Notebook,14.0,4,Windows 10,1.95,1265.0,0,Full HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
686,LG,Gram 15Z975,Ultrabook,15.6,8,Windows 10,1.09,2299.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,HD Graphics,620
928,Lenovo,ThinkPad 13,Notebook,13.3,4,Windows 10,1.44,881.0,0,Full HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
206,Acer,Aspire E5-576G,Notebook,15.6,8,Windows 10,2.23,742.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
545,HP,Omen 15-ce006nv,Gaming,17.3,12,Windows 10,2.62,1799.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1013,HP,EliteBook 840,Ultrabook,14.0,8,Windows 10,1.48,2089.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,16,Windows 10,1.05,2226.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,6,Windows 10,2.71,699.0,0,Full HD,2000.0,HDD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon,520
1138,Dell,Latitude E5570,Notebook,15.6,4,Linux,2.09,523.63,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
74,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,870.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.8,AMD,Radeon,530
359,HP,Zbook 15,Workstation,15.6,8,Windows 10,2.6,1738.27,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,Quadro,M1200
1228,Apple,"MacBook 12""",Ultrabook,12.0,8,Mac OS X,0.92,1279.0,0,Full HD,512.0,Flash,0,Intel,Intel Core,,1.2,Intel,HD Graphics,515
574,Fujitsu,Lifebook A557,Notebook,15.6,8,Windows 10,2.2,739.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
316,Dell,XPS 13,Ultrabook,13.3,16,Windows 10,1.21,2499.0,1,4K,1000.0,SSD,0,Intel,Intel Core,8.0,1.8,Intel,UHD Graphics,620
394,Dell,Precision 5520,Workstation,15.6,8,Windows 10,2.0,2135.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.7,Nvidia,Quadro,M1200
27,Apple,MacBook Air,Ultrabook,13.3,8,Mac OS X,1.35,1099.0,0,HD,128.0,Flash,0,Intel,Intel Core,,1.6,Intel,HD Graphics,6000
856,HP,Chromebook X360,2 in 1 Convertible,11.6,4,Chrome OS,1.4,615.0,1,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.1,Intel,HD Graphics,500
599,Dell,Inspiron 3179,2 in 1 Convertible,11.6,4,Windows 10,1.39,603.0,1,HD,128.0,SSD,0,Intel,Intel Core,,1.0,Intel,HD Graphics,615
1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,6,Windows 10,2.1,529.0,0,Full HD,1000.0,HDD,0,AMD,AMD A12-Series,9.0,2.7,AMD,Radeon,530
107,Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.252,1340.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8,Windows 10,2.0,1224.0,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
746,MSI,GS63VR 7RF,Gaming,15.6,16,Windows 10,1.8,2094.48,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,4,Windows 10,1.2,1195.0,0,Full HD,128.0,SSD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
517,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,899.0,1,Full HD,128.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
629,Dell,Inspiron 5570,Notebook,15.6,4,Windows 10,2.2,776.0,0,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,AMD,Radeon,530
48,Asus,Rog Strix,Gaming,17.3,8,Windows 10,3.2,1299.0,0,Full HD,1256.0,SSD+HDD,1,AMD,AMD Ryzen,1.0,3.0,AMD,Radeon RX,580
55,Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.4,384.0,0,HD,1000.0,HDD,0,Intel,Intel Core,7.0,2.4,Intel,HD Graphics,620
808,Dell,Vostro 5568,Notebook,15.6,8,Windows 10,2.0,739.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M420X
572,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.21,1599.0,1,4K,128.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
687,Acer,Aspire VX5-591G,Gaming,15.6,16,Windows 10,2.5,1299.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX 1050,Ti
14,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,498.9,0,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.0,AMD,Radeon R5,M430
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8,Windows 10,2.0,1299.0,0,4K,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.7,Nvidia,GeForce GTX,960M
727,HP,ProBook 470,Notebook,17.3,8,Windows 10,2.63,1200.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,930MX
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2.1,398.0,0,Full HD,1000.0,HDD,0,AMD,AMD A6-Series,9.0,2.5,AMD,Radeon,R4
